Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
KCNIP2,0.323536,0.412805,0.676711,-1.47774,0.725025,0.877852,0.864646,-1.15654
KCNJ15,0.185986,0.264776,1.41129,1.41129,0.0145967,0.35811,2.625,2.625
KCNJ2,0.0355032,0.0705248,0.32245,-3.10125,0.652952,0.840435,0.663043,-1.5082
KCNJ2-AS1,0.376165,0.466438,1.23734,1.23734,0.011515,0.349922,1.87755,1.87755
KCNK12,0.0281891,0.0586748,1.36704,1.36704,0.186747,0.556948,0.793713,-1.2599
KCNK13,0.151182,0.2247,1.36308,1.36308,0.0231815,0.397915,1.82884,1.82884
KCNK5,0.0575042,0.103491,1.88095,1.88095,0.374474,0.676954,1.35043,1.35043
KCNK6,0.800848,0.846149,0.953923,-1.0483,0.00577381,0.291691,1.39837,1.39837
KCNK7,0.111494,0.176172,1.46681,1.46681,0.70154,0.867255,0.891429,-1.12179
KCNMA1,0.615237,0.69237,0.804734,-1.24265,0.538156,0.776753,0.744186,-1.34375
KCNMB1,0.12789,0.196661,1.16576,1.16576,0.00147437,0.233392,1.38481,1.38481
KCNMB3,0.948906,0.962517,1.01823,1.01823,0.185796,0.556139,0.730159,-1.36957
KCNMB4,0.962364,0.973019,0.989468,-1.01064,0.50265,0.753593,1.2069,1.2069
KCNN3,8.40E-13,2.49E-09,14.4302,14.4302,0.87978,0.951937,1.07107,1.07107
KCNN4,0.951579,0.964753,1.01132,1.01132,0.917788,0.967142,1.0334,1.0334
KCNQ1,0.235846,0.320139,0.886996,-1.1274,0.0570642,0.446418,1.25327,1.25327
KCNQ1OT1,0.040847,0.0788426,0.561084,-1.78227,0.690241,0.861706,0.915718,-1.09204
KCNQ5,0.514398,0.599341,0.857889,-1.16565,0.736679,0.882789,0.923894,-1.08238
KCNRG,0.830482,0.870004,0.939904,-1.06394,0.956403,0.981971,0.978723,-1.02174
KCNS1,0.781948,0.831167,1.08721,1.08721,0.127711,0.507583,0.611111,-1.63636
KCP,0.000313508,0.00204161,2.19717,2.19717,0.679239,0.856412,1.10707,1.10707
KCTD10,0.0059095,0.0175333,0.669371,-1.49394,0.808366,0.919171,0.972294,-1.0285
KCTD11,0.038466,0.0751787,0.553236,-1.80755,0.996913,0.999265,1.00072,1.00072
KCTD12,0.108389,0.172335,1.47755,1.47755,0.0721375,0.458751,1.75235,1.75235
KCTD13,0.000386854,0.0023502,0.68577,-1.45821,0.496357,0.75078,0.929149,-1.07625
KCTD15,0.0622506,0.110311,0.658382,-1.51888,0.61338,0.818485,1.10744,1.10744
KCTD17,0.0945172,0.154088,0.784722,-1.27434,0.553023,0.782889,0.922684,-1.08379
KCTD18,0.0825353,0.138225,0.781808,-1.27909,0.877227,0.951646,0.977235,-1.02329
KCTD2,0.249374,0.335027,0.881932,-1.13387,0.599532,0.811128,1.06748,1.06748
KCTD20,0.215372,0.298092,1.13994,1.13994,0.00583625,0.291691,1.50082,1.50082
KCTD21,0.321257,0.410394,0.787792,-1.26937,0.223462,0.582209,1.35675,1.35675
KCTD21-AS1,0.771707,0.823145,1.10452,1.10452,0.827442,0.929728,1.05143,1.05143
KCTD3,0.962723,0.97325,1.00633,1.00633,0.288997,0.622265,1.21529,1.21529
KCTD5,0.000481312,0.00274164,0.654836,-1.5271,0.624529,0.824291,1.05995,1.05995
KCTD6,0.0682765,0.118783,0.68869,-1.45203,0.283093,0.617839,0.824479,-1.21289
KCTD7,0.000386808,0.0023502,0.475409,-2.10345,0.313583,0.637177,0.806164,-1.24044
KCTD9,0.915369,0.937682,0.985159,-1.01506,0.832851,0.932638,0.963997,-1.03735
KDELR1,0.0327052,0.0660309,1.27526,1.27526,0.571907,0.795601,1.0838,1.0838
KDELR2,0.214091,0.296673,1.14962,1.14962,0.813346,0.922262,1.04615,1.04615
KDF1,0.00452645,0.0143046,0.324317,-3.08341,0.141045,0.519923,0.54251,-1.84328
KDM1A,0.000503819,0.00283168,0.706807,-1.41481,0.511853,0.760471,0.902239,-1.10835
KDM1B,0.802757,0.847441,0.917251,-1.09021,0.947983,0.978442,0.984138,-1.01612
KDM2A,0.00242854,0.00889517,0.594899,-1.68096,0.391141,0.68597,0.869284,-1.15037
KDM2B,0.00279103,0.00983791,0.638551,-1.56605,0.660523,0.845398,0.929058,-1.07636
KDM3A,0.000373422,0.00229732,0.440953,-2.26782,0.0875444,0.47099,0.684085,-1.46181
KDM3B,0.000320621,0.00207116,0.734208,-1.36201,0.965204,0.985856,1.00389,1.00389
KDM4A,0.000310699,0.00202849,0.615248,-1.62536,0.44185,0.718334,0.852056,-1.17363
KDM4A-AS1,0.620275,0.696714,1.15909,1.15909,0.728223,0.879575,1.08475,1.08475
KDM4B,0.00774849,0.0215985,0.744787,-1.34267,0.196751,0.56374,1.14078,1.14078
KDM4C,2.86E-07,2.25E-05,0.588875,-1.69815,0.0886948,0.472641,0.823316,-1.2146
KDM4D,0.0272745,0.0571085,0.332949,-3.00346,0.0688279,0.457327,0.511278,-1.95588
KDM5A,3.99E-06,0.000124117,0.539741,-1.85274,0.083066,0.467056,0.779695,-1.28255
KDM5B,0.00161432,0.00654574,0.630487,-1.58608,0.499485,0.752154,0.903705,-1.10656
KDM5C,0.0835977,0.13963,0.757514,-1.32011,0.940739,0.975696,1.01241,1.01241
KDM6A,0.0200492,0.0450194,0.549487,-1.81988,0.179526,0.551189,0.706782,-1.41486
KDM6B,0.20028,0.280989,0.511788,-1.95393,0.467304,0.733368,0.811649,-1.23206
KDM7A,0.0316519,0.0644496,0.756783,-1.32138,0.946452,0.977845,0.991566,-1.00851
KDM7A-DT,0.00254778,0.00922161,1.79325,1.79325,0.110514,0.490968,1.45757,1.45757
KDM8,0.0074144,0.0208877,0.635903,-1.57257,0.62064,0.82224,0.924319,-1.08188
KDSR,0.0223246,0.0489837,0.744062,-1.34397,0.710841,0.871176,0.92998,-1.07529
KDSR-DT,0.0265477,0.0558953,0.670251,-1.49198,0.941973,0.976168,1.01441,1.01441
KEAP1,0.466951,0.55514,0.889063,-1.12478,0.814313,0.922665,1.03255,1.03255
KHDC1,0.44392,0.532293,1.18107,1.18107,0.292035,0.624675,0.705556,-1.41732
KHDC4,5.49E-05,0.000652895,0.444436,-2.25004,0.121522,0.501583,0.725894,-1.37761
KHDRBS1,0.00684168,0.019626,0.764329,-1.30834,0.207009,0.571432,0.863016,-1.15873
KHDRBS2,0.255997,0.342185,0.716056,-1.39654,0.909776,0.964536,0.97561,-1.025
KHDRBS3,0.646506,0.718756,1.12755,1.12755,0.700664,0.866761,1.1223,1.1223
KHK,0.229845,0.313634,0.812533,-1.23072,0.526223,0.768497,0.866426,-1.15417
KHNYN,2.87E-05,0.000434431,0.61917,-1.61507,0.95811,0.982543,1.00617,1.00617
KHSRP,0.452029,0.54044,0.950391,-1.0522,0.686227,0.859847,0.93995,-1.06389
KIAA0040,0.00373831,0.0123329,0.613547,-1.62987,0.354383,0.662247,0.854117,-1.1708
KIAA0100,0.00191074,0.00741877,0.773934,-1.2921,0.301727,0.629545,1.10942,1.10942
KIAA0232,0.000430383,0.00253154,0.615235,-1.6254,0.776447,0.903911,0.967013,-1.03411
KIAA0319L,0.00620401,0.0182155,0.728243,-1.37317,0.477582,0.738723,0.912261,-1.09618
KIAA0513,0.945036,0.959369,0.98928,-1.01084,0.00340318,0.265767,1.81335,1.81335
KIAA0586,9.70E-05,0.00094161,0.597042,-1.67492,0.0997217,0.481089,0.72111,-1.38675
KIAA0753,0.00107526,0.00485545,0.553209,-1.80764,0.245026,0.592653,0.769973,-1.29875
KIAA0825,0.0417511,0.0802838,0.695576,-1.43766,0.665077,0.847633,0.920705,-1.08612
KIAA0895L,8.31E-06,0.000199183,1.82143,1.82143,0.0579703,0.446418,1.34759,1.34759
KIAA0930,0.459069,0.547573,1.12403,1.12403,0.0290119,0.414058,1.58207,1.58207
KIAA1109,2.79E-05,0.000424771,0.580803,-1.72175,0.132946,0.514597,0.779448,-1.28296
KIAA1143,0.00667111,0.0192332,0.651779,-1.53426,0.488171,0.74641,0.901513,-1.10925
KIAA1191,0.000501926,0.00282641,0.692101,-1.44488,0.261972,0.604085,0.859197,-1.16388
KIAA1328,0.000148302,0.00123249,0.538505,-1.85699,0.0966203,0.480155,0.702049,-1.4244
KIAA1522,0.0240685,0.0519548,1.64469,1.64469,0.0306652,0.419193,1.72519,1.72519
KIAA1586,0.352583,0.442277,0.846639,-1.18114,0.75437,0.892124,1.07467,1.07467
KIAA1614,0.243894,0.328876,1.43705,1.43705,0.0805394,0.46431,1.42424,1.42424
KIAA1671,0.0799203,0.134807,0.553697,-1.80604,0.666939,0.848642,0.886228,-1.12838
KIAA1841,0.163789,0.239728,0.778484,-1.28455,0.480993,0.741953,0.862745,-1.15909
KIAA1958,0.838919,0.876855,0.968199,-1.03285,0.525985,0.768497,0.64685,-1.54595
KIAA2013,0.550361,0.633086,0.926458,-1.07938,0.601429,0.812417,1.05243,1.05243
KIAA2026,9.95E-05,0.000957282,0.650486,-1.53731,0.161105,0.537038,0.796022,-1.25625
KIDINS220,2.31E-05,0.000378603,0.644221,-1.55226,0.643296,0.835348,1.04768,1.04768
KIF11,2.28E-07,1.91E-05,3.59021,3.59021,0.750028,0.88941,0.870638,-1.14858
KIF13A,0.0440752,0.0839163,1.33046,1.33046,0.0111028,0.34505,1.65069,1.65069
KIF13B,0.26924,0.356791,0.914587,-1.09339,0.5153,0.763017,0.928933,-1.0765
KIF14,1.43E-06,6.58E-05,4.33458,4.33458,0.664176,0.846923,0.831643,-1.20244
KIF15,3.31E-07,2.44E-05,4.3308,4.3308,0.980789,0.991755,0.9903,-1.00979
KIF16B,0.0064991,0.0188845,0.612987,-1.63136,0.48943,0.747167,0.854405,-1.1704
KIF18A,0.927454,0.945934,1.02856,1.02856,0.615802,0.819942,0.817427,-1.22335
KIF18B,2.86E-09,9.06E-07,6.2449,6.2449,0.733888,0.881989,0.872727,-1.14583
KIF19,0.151175,0.2247,0.366019,-2.7321,0.0585315,0.446418,0.459016,-2.17857
KIF1A,0.128756,0.197602,2.125,2.125,0.675079,0.853907,1.24,1.24
KIF1B,0.171184,0.248,1.14198,1.14198,0.111404,0.491045,1.3104,1.3104
KIF1C,0.778252,0.828429,0.970623,-1.03027,0.125693,0.505402,1.19388,1.19388
KIF20A,9.33E-08,9.85E-06,10.9343,10.9343,0.475895,0.738324,1.31969,1.31969
KIF20B,0.0877087,0.145229,0.771371,-1.29639,0.148267,0.526732,0.664274,-1.5054
KIF21A,0.0315654,0.0643089,0.461079,-2.16883,0.0508495,0.439513,0.581118,-1.72082
KIF21B,0.000168862,0.00135465,0.615658,-1.62428,0.219285,0.580115,0.829368,-1.20574
KIF22,0.000831382,0.00402176,0.679181,-1.47236,0.130035,0.510647,0.696281,-1.4362
KIF23,0.000580311,0.00311258,2.28571,2.28571,0.538036,0.776726,0.751048,-1.33147
KIF24,0.0102669,0.0267863,1.65678,1.65678,0.601605,0.812521,1.14428,1.14428
KIF27,0.0360877,0.0715131,0.647452,-1.54452,0.666386,0.848493,0.91358,-1.09459
KIF2A,0.263511,0.350613,1.17836,1.17836,0.236122,0.587855,1.28321,1.28321
KIF2C,6.63E-09,1.51E-06,6.99897,6.99897,0.581806,0.800992,1.20965,1.20965
KIF3A,5.57E-06,0.000154096,0.45785,-2.18412,0.0228679,0.397915,0.637826,-1.56783
KIF3B,0.00667042,0.0192332,0.747831,-1.3372,0.223722,0.582209,0.846498,-1.18134
KIF3C,0.00023061,0.00165201,2.82569,2.82569,0.0102022,0.339164,2.30133,2.30133
KIF5B,0.0136841,0.0335092,0.79292,-1.26116,0.201159,0.567338,0.867297,-1.15301
KIF5C,0.0014311,0.00597693,0.542285,-1.84405,0.366341,0.671119,0.827586,-1.20833
KIF9,0.00870011,0.0235975,0.607738,-1.64545,0.429185,0.710511,0.882842,-1.13271
KIF9-AS1,0.0917768,0.150366,0.754977,-1.32454,0.895228,0.958802,0.983051,-1.01724
KIFAP3,0.570342,0.652418,1.0746,1.0746,0.287193,0.621316,1.2299,1.2299
KIFBP,2.58E-06,9.55E-05,0.412524,-2.4241,0.105239,0.485895,0.703863,-1.42073
KIFC1,1.44E-06,6.60E-05,5.26493,5.26493,0.972202,0.988574,1.01168,1.01168
KIFC2,0.0937525,0.153044,0.777816,-1.28565,0.882849,0.953574,0.968141,-1.03291
KIFC3,0.00105162,0.00478459,2.54555,2.54555,0.0160036,0.368755,2.33637,2.33637
KIN,0.00247912,0.00903515,0.658672,-1.51821,0.177763,0.550102,0.777566,-1.28606
KIR2DL1,0.0828587,0.138614,0.447039,-2.23694,0.201874,0.568124,0.622077,-1.60752
KIR2DL3,0.0340175,0.0680397,0.339571,-2.94489,0.172505,0.54635,0.437452,-2.28596
KIR2DL4,7.33E-05,0.000786449,2.40507,2.40507,0.835513,0.933574,1.07448,1.07448
KIR2DP1,0.0982324,0.159124,0.463477,-2.1576,0.310435,0.63508,0.568365,-1.75943
KIR2DS4,0.203178,0.284272,0.501988,-1.99208,0.348429,0.658024,0.331542,-3.01621
KIR3DL1,0.0251744,0.0537759,0.302918,-3.30123,0.128853,0.508594,0.381952,-2.61813
KIR3DL2,0.179258,0.257378,0.558487,-1.79055,0.245716,0.593219,0.639049,-1.56483
KIR3DX1,0.703807,0.766737,1.11679,1.11679,0.233317,0.585779,0.373057,-2.68056
KISS1R,0.110762,0.175259,1.59375,1.59375,0.989931,0.995584,1.00441,1.00441
KIT,0.467137,0.555317,0.797654,-1.25368,0.435445,0.715499,1.41959,1.41959
KIZ,0.000790393,0.00389224,0.624794,-1.60053,0.108753,0.488619,0.754643,-1.32513
KLB,0.0381185,0.0746179,2.20181,2.20181,0.547061,0.780687,1.25547,1.25547
KLC1,0.616691,0.69369,0.957105,-1.04482,0.184463,0.555353,1.11243,1.11243
KLC2,0.00170705,0.00682865,0.604189,-1.65511,0.135655,0.515255,0.789196,-1.26711
KLC4,0.00014193,0.0011977,0.615228,-1.62541,0.590511,0.806521,0.937413,-1.06677
KLF1,0.00104309,0.00475423,16.6716,16.6716,0.0608826,0.449829,3.17864,3.17864
KLF10,0.960826,0.971777,0.991237,-1.00884,0.679546,0.856412,0.904058,-1.10612
KLF11,0.288873,0.3772,0.861172,-1.16121,0.596275,0.809907,0.895402,-1.11682
KLF12,4.68E-05,0.000587875,0.355156,-2.81566,0.00172633,0.243808,0.474126,-2.10914
KLF13,0.0187333,0.0426734,0.776706,-1.28749,0.162844,0.537996,0.807603,-1.23823
KLF16,0.425702,0.514999,0.844145,-1.18463,0.79227,0.911391,1.09378,1.09378
KLF2,5.90E-05,0.000680659,0.38841,-2.5746,0.0731732,0.460559,0.618562,-1.61665
KLF2-DT,0.00697687,0.0199168,0.47561,-2.10256,0.00587667,0.291724,0.690265,-1.44872
KLF3,0.00391568,0.0128095,0.61883,-1.61595,0.170395,0.544633,0.888942,-1.12493
KLF3-AS1,0.00474832,0.0148096,0.294482,-3.39579,0.0694178,0.457327,0.468208,-2.1358
KLF4,0.0810023,0.13627,0.668669,-1.49551,0.34254,0.655368,1.19744,1.19744
KLF4P1,0.0831551,0.139041,1.6561,1.6561,0.456199,0.726039,1.28185,1.28185
KLF5,0.00386929,0.0126886,2.89337,2.89337,0.0724186,0.458993,1.98256,1.98256
KLF6,0.0958774,0.155996,0.737505,-1.35592,0.969029,0.986734,0.994251,-1.00578
KLF7,0.00398174,0.0129569,0.741689,-1.34827,0.372211,0.675558,1.13912,1.13912
KLF8,0.085347,0.142098,0.667691,-1.4977,0.30466,0.631643,0.759076,-1.31739
KLF9,0.812125,0.855005,0.944184,-1.05912,0.306629,0.632101,0.810865,-1.23325
KLHDC1,0.00042067,0.00249694,0.442114,-2.26186,0.311914,0.636047,0.76622,-1.30511
KLHDC10,0.00143436,0.00598546,0.647253,-1.54499,0.54211,0.779115,0.911076,-1.0976
KLHDC2,0.000480525,0.00273927,0.638937,-1.5651,0.105599,0.486083,0.750264,-1.33286
KLHDC3,0.0654678,0.114934,0.82139,-1.21745,0.309609,0.634267,1.10767,1.10767
KLHDC4,0.0116158,0.0294285,0.68027,-1.47,0.0974966,0.480158,0.76603,-1.30543
KLHDC7B,0.316806,0.406316,1.16628,1.16628,0.260164,0.603229,0.723483,-1.3822
KLHDC7B-DT,0.171655,0.248551,0.463636,-2.15686,0.0330178,0.421048,0.355556,-2.8125
KLHDC8B,0.00231832,0.00859091,2.17844,2.17844,0.00256967,0.257347,3.06937,3.06937
KLHDC9,0.897713,0.923881,0.973464,-1.02726,0.451058,0.722512,0.709957,-1.40854
KLHL11,0.00253331,0.00917388,0.574497,-1.74065,0.0491847,0.439513,0.593491,-1.68494
KLHL12,0.00124436,0.00540096,0.740908,-1.34969,0.788061,0.909414,1.02744,1.02744
KLHL13,0.240301,0.324904,0.710611,-1.40724,0.833594,0.932866,1.10053,1.10053
KLHL14,0.737255,0.794169,1.10245,1.10245,0.301536,0.629545,0.548148,-1.82432
KLHL15,0.173149,0.250136,0.56139,-1.78129,0.546166,0.780637,0.847645,-1.17974
KLHL17,0.0660947,0.115766,0.784335,-1.27497,0.862827,0.946192,0.974402,-1.02627
KLHL18,0.00154468,0.00632275,0.652212,-1.53324,0.326461,0.646588,1.12151,1.12151
KLHL2,0.596801,0.675735,0.942795,-1.06068,0.145096,0.523611,1.25045,1.25045
KLHL20,1.63E-05,0.000305014,0.499461,-2.00216,0.027676,0.41118,0.69556,-1.43769
KLHL21,3.95E-06,0.000123796,0.411337,-2.4311,0.249902,0.596262,0.687416,-1.45472
KLHL22,0.00425936,0.0136369,0.568441,-1.7592,0.714496,0.873083,0.937656,-1.06649
KLHL23,0.906884,0.930988,1.02628,1.02628,0.348689,0.658264,0.817308,-1.22353
KLHL24,0.000585649,0.00313328,0.438306,-2.28151,0.0763355,0.463362,0.729879,-1.37009
KLHL25,0.00136698,0.00580253,0.273109,-3.66154,0.209152,0.572643,0.465533,-2.14808
KLHL26,3.18E-06,0.000108061,0.460687,-2.17067,0.7872,0.908733,0.949833,-1.05282
KLHL28,2.73E-05,0.000419115,0.421032,-2.37512,0.0239278,0.400513,0.619627,-1.61387
KLHL29,0.00304173,0.0104984,0.487345,-2.05193,0.198855,0.565703,0.730263,-1.36937
KLHL3,5.76E-05,0.000671163,0.371114,-2.69459,0.161695,0.537464,0.656599,-1.523
KLHL32,0.00343607,0.0115391,0.356145,-2.80784,0.256272,0.6013,0.744417,-1.34333
KLHL34,0.0531991,0.0974098,0.42316,-2.36317,0.543314,0.77962,0.796537,-1.25543
KLHL35,0.000287035,0.00192571,2.19211,2.19211,0.0854803,0.470428,1.44118,1.44118
KLHL36,1.11E-05,0.000241705,0.620856,-1.61068,0.0846946,0.469231,0.809212,-1.23577
KLHL42,0.0023754,0.008752,0.648074,-1.54303,0.316043,0.639044,0.854893,-1.16974
KLHL5,0.0573722,0.103303,0.790698,-1.26471,0.575053,0.796676,1.11885,1.11885
KLHL6,0.000774403,0.00383263,0.647743,-1.54382,0.781328,0.906175,0.953705,-1.04854
KLHL7,0.000190245,0.00146425,0.585101,-1.70911,0.174924,0.548812,0.811111,-1.23288
KLHL8,0.00497507,0.0153453,0.636238,-1.57174,0.874851,0.950546,1.03574,1.03574
KLHL9,0.000356089,0.00222075,0.614552,-1.6272,0.537246,0.776121,0.90011,-1.11098
KLKB1,0.401191,0.491375,0.635057,-1.57466,0.377467,0.678065,0.517413,-1.93269
KLRA1P,0.0441958,0.0840993,0.414062,-2.41509,0.199116,0.565794,0.570659,-1.75236
KLRB1,0.00713793,0.0203021,0.402775,-2.48277,0.329266,0.647582,0.604588,-1.65402
KLRC1,0.241976,0.32678,0.669384,-1.49391,0.412066,0.700042,0.606732,-1.64817
KLRC2,0.480477,0.568207,0.610938,-1.63683,0.371093,0.674894,0.585987,-1.70652
KLRC3,0.16909,0.245808,0.405899,-2.46367,0.359048,0.666256,0.276423,-3.61765
KLRD1,0.0116014,0.0294019,0.414243,-2.41404,0.111256,0.490968,0.557367,-1.79415
KLRF1,0.0104272,0.0270993,0.33012,-3.0292,0.103163,0.484907,0.371007,-2.69537
KLRG1,0.110446,0.174853,0.450818,-2.21819,0.11722,0.497142,0.531314,-1.88213
KLRK1,0.000218249,0.00159794,0.148184,-6.74837,0.12562,0.505383,0.483221,-2.06944
KLRK1-AS1,0.000527295,0.00291381,0.19739,-5.06611,0.0242478,0.401839,0.47479,-2.10619
KMO,0.00513095,0.0157147,0.556146,-1.79809,0.588085,0.804917,0.884848,-1.13014
KMT2A,1.92E-06,7.90E-05,0.517884,-1.93094,0.0308279,0.419193,0.700523,-1.42751
KMT2B,0.000546156,0.00298239,0.697811,-1.43305,0.0663181,0.457327,0.77455,-1.29107
KMT2C,1.62E-05,0.000303428,0.690696,-1.44781,0.44832,0.722298,0.901521,-1.10924
KMT2D,0.0176574,0.0407081,0.808177,-1.23735,0.705662,0.869592,0.969233,-1.03174
KMT2E,1.48E-06,6.72E-05,0.602915,-1.65861,0.00934892,0.329282,0.692899,-1.44321
KMT2E-AS1,0.0290092,0.0599935,0.725476,-1.3784,0.0798876,0.46431,0.726575,-1.37632
KMT5A,0.00266136,0.00950036,1.28951,1.28951,0.213484,0.575449,1.17503,1.17503
KMT5B,1.40E-05,0.00027932,0.521869,-1.91619,0.221197,0.581144,0.810554,-1.23372
KMT5C,0.0647199,0.113841,0.719649,-1.38957,0.942811,0.976544,1.01489,1.01489
KNDC1,0.0750995,0.128137,0.294554,-3.39496,0.81398,0.922627,1.13043,1.13043
KNL1,6.55E-07,3.85E-05,3.12847,3.12847,0.78531,0.908011,0.902128,-1.10849
KNOP1,0.00727863,0.0206144,0.6048,-1.65344,0.0769322,0.463983,0.682081,-1.4661
KNSTRN,0.54799,0.630681,1.11758,1.11758,0.793146,0.911706,0.940185,-1.06362
KNTC1,0.212736,0.295145,0.879772,-1.13666,0.233832,0.586283,0.735279,-1.36003
KPNA1,0.000663626,0.00343212,0.721271,-1.38644,0.726866,0.878833,1.03894,1.03894
KPNA2,0.408429,0.498218,0.753804,-1.32661,0.356262,0.663668,0.728088,-1.37346
KPNA3,0.0176302,0.0406743,0.713921,-1.40071,0.198738,0.565589,0.814765,-1.22735
KPNA4,0.000112797,0.00103769,0.577007,-1.73308,0.0607235,0.449591,0.797113,-1.25453
KPNA5,7.22E-05,0.000779287,0.300243,-3.33064,0.00264659,0.257347,0.452114,-2.21183
KPNA6,0.000633799,0.00331534,0.744394,-1.34337,0.780686,0.906053,1.02041,1.02041
KPNB1,5.28E-05,0.000635193,0.661925,-1.51075,0.312642,0.636664,0.865744,-1.15508
KPTN,0.719659,0.780035,1.05754,1.05754,0.527277,0.768625,1.10218,1.10218
KRAS,0.000936774,0.0043923,0.674138,-1.48338,0.287313,0.621316,0.859352,-1.16367
KRBA1,0.201878,0.282721,0.798239,-1.25276,0.734839,0.882129,0.958801,-1.04297
KRBA2,0.00171718,0.00686176,0.51,-1.96078,0.224757,0.58229,0.642336,-1.55682
KRBOX4,0.000454883,0.00264093,0.520422,-1.92152,0.0415547,0.43147,0.660235,-1.51461
KRCC1,0.00303397,0.0104791,0.565263,-1.76909,0.209785,0.572784,0.753644,-1.32689
KREMEN1,2.13E-06,8.58E-05,5.22735,5.22735,0.000722089,0.211556,2.87576,2.87576
KRI1,0.000303156,0.00199226,0.563989,-1.77309,0.0829153,0.467056,0.750314,-1.33278
KRIT1,0.000426067,0.00251008,0.530316,-1.88567,0.16152,0.537179,0.68682,-1.45599
KRR1,0.00443306,0.0140786,0.631539,-1.58343,0.097232,0.480158,0.703903,-1.42065
KRT1,0.0383531,0.0749779,3.82526,3.82526,0.184105,0.554981,2.28797,2.28797
KRT10,0.706322,0.76862,0.956575,-1.0454,0.491736,0.748456,0.902028,-1.10861
KRT18,0.637626,0.711665,0.898929,-1.11243,0.61239,0.817902,1.14909,1.14909
KRT18P31,0.283326,0.371433,0.727186,-1.37516,0.309788,0.634458,0.717131,-1.39444
KRT18P34,0.034089,0.0681458,0.335526,-2.98039,0.313308,0.637081,0.666667,-1.5
KRT18P61,0.504692,0.59005,1.25518,1.25518,0.330715,0.649241,1.40741,1.40741
KRT18P7,0.465957,0.554359,0.867696,-1.15248,0.514113,0.762358,0.836314,-1.19572
KRT2,0.00805319,0.0222301,0.390164,-2.56303,0.177398,0.550102,0.632768,-1.58036
KRT7,0.00131794,0.00565275,4.53652,4.53652,0.0446767,0.434961,2.67606,2.67606
KRT72,0.056918,0.102606,0.316032,-3.16424,0.195843,0.56374,0.324886,-3.078
KRT73,0.0575793,0.103571,0.324427,-3.08235,0.288599,0.622265,0.352423,-2.8375
KRT86,0.069495,0.120423,0.173028,-5.77941,0.141951,0.521323,0.253968,-3.9375
KRT8P12,0.0131659,0.0324929,0.705099,-1.41824,0.230709,0.584527,1.13838,1.13838
KRT8P33,0.040036,0.0776522,0.555858,-1.79902,0.774349,0.902817,0.914286,-1.09375
KRT8P34,0.124327,0.192221,0.481132,-2.07843,0.0966283,0.480155,0.424779,-2.35417
KRT8P46,0.0552589,0.100423,0.611456,-1.63544,0.696669,0.865205,1.1134,1.1134
KRTCAP2,0.116426,0.182369,0.729255,-1.37126,0.0924816,0.475954,0.667579,-1.49795
KRTCAP3,0.0620195,0.110007,0.486023,-2.05752,0.399407,0.691155,0.718563,-1.39167
KSR1,0.0746762,0.127503,0.790124,-1.26562,0.00881109,0.326673,1.51193,1.51193
KTI12,0.0669245,0.116926,0.749559,-1.33412,0.0260562,0.405309,0.642055,-1.5575
KTN1,0.0395586,0.0768975,0.801989,-1.2469,0.313653,0.637177,0.84313,-1.18606
KTN1-AS1,0.270305,0.357627,0.708333,-1.41176,0.615232,0.819626,0.869565,-1.15
KXD1,0.567054,0.649209,1.04676,1.04676,0.408687,0.699007,1.07741,1.07741
KYAT1,0.611401,0.688839,0.880357,-1.1359,0.298328,0.627493,1.17172,1.17172
KYAT3,0.00192258,0.0074452,0.620989,-1.61033,0.114872,0.494725,0.743326,-1.3453
KYNU,0.2034,0.284421,0.854622,-1.17011,0.50008,0.752154,1.14844,1.14844
L1CAM,0.120948,0.187999,0.553571,-1.80645,0.668397,0.849418,0.864111,-1.15726
L1TD1,0.361569,0.451786,1.61132,1.61132,0.648893,0.838099,1.17323,1.17323
L2HGDH,0.163354,0.239256,0.820592,-1.21863,0.418849,0.704164,0.879288,-1.13728
L3HYPDH,1.48E-05,0.000286668,0.378045,-2.64519,0.0408335,0.43147,0.568113,-1.76021
L3MBTL1,0.00257009,0.00926848,0.608539,-1.64328,0.969778,0.987196,0.993021,-1.00703
L3MBTL2,0.000653442,0.00339831,0.727601,-1.37438,0.312718,0.636669,0.885704,-1.12905
L3MBTL2-AS1,0.0511811,0.0945456,1.92123,1.92123,0.605194,0.81448,1.2,1.2
L3MBTL3,0.000161825,0.00131243,0.497535,-2.00991,0.0531419,0.444222,0.643795,-1.55329
L3MBTL4,0.347248,0.436783,0.834944,-1.19769,0.216818,0.579763,0.776452,-1.28791
LACC1,0.00663082,0.0191656,0.522906,-1.91239,0.915093,0.965924,0.974935,-1.02571
LACTB,0.0279579,0.0582755,0.729853,-1.37014,0.928523,0.971403,1.01316,1.01316
LACTB2,0.0138744,0.033868,0.702214,-1.42407,0.953415,0.980739,1.01408,1.01408
LACTB2-AS1,0.0703629,0.121573,0.5,-2,0.0231449,0.397915,0.571429,-1.75
LAG3,0.393934,0.484411,0.728716,-1.37228,0.0668383,0.457327,0.436598,-2.29043
LAGE3,0.670249,0.738327,0.968211,-1.03283,0.457567,0.726796,0.892735,-1.12015
